"PARENT.ID","ID","LENGTH","START","END","CLASS","X.FIT..D","X..COG.","Y..COG.","FRACT..DIM.","TRAPPEDNESS","EFFICENCY","STRAIGHTNESS","SPEED","KURTOSIS","X.FIT..ALPHA","GAUSSIANITY","Asymmetry","MSDRatio","Loc..noise_sigma","Fit.Goodness","Alpha.Fit.Goodness","Confidence","COND"
156,369,19,61,79,"SUBDIFFUSION",0.004333,7.895,7.747,3.375,1,0.003,0.063,0.076,1.367,0.29,0.432,0.318,1.012,0.032,0.356,0.356,0.596,"AfterNoco1"
157,373,11,68,78,"SUBDIFFUSION",0.001771,7.771,1.127,2.102,-0.227,0.003,0.06,0.096,4.243,3.142e-12,0.303,0.301,0.8,0.033,-0.125,-0.125,0.575,"AfterNoco1"
164,391,12,103,114,"SUBDIFFUSION",0.003342,0.353,1.66,2.676,0.921,0.035,0.223,0.223,1.35,0.386,-0.306,0.342,0.739,0.035,0.364,0.364,0.6,"AfterNoco1"
167,398,27,71,97,"SUBDIFFUSION",0.003131,0.083,1.227,2.873,0.468,0.0008694,0.037,0.058,3.204,4.197e-12,0.617,0.146,2.36,0.053,-0.029,-0.029,0.617,"AfterNoco1"
167,400,24,108,131,"SUBDIFFUSION",0.001053,0.03,1.197,3.131,0.491,0.0005708,0.033,0.03,2.403,2.489e-12,0.453,0.327,4.032,0.031,-0.036,-0.036,0.612,"AfterNoco1"
168,402,14,71,84,"SUBDIFFUSION",0.04636,7.823,1.889,2.079,0.278,0.013,0.143,0.37,2.696,0.624,0.038,0.011,0.838,0.061,0.795,0.795,0.563,"AfterNoco1"
173,405,15,73,87,"SUBDIFFUSION",0.001266,2.907,6.827,2.444,-0.227,0.005,0.087,0.109,4.005,3.204e-11,0.029,0.059,0.504,0.045,-0.071,-0.071,0.568,"AfterNoco1"
174,411,21,109,129,"SUBDIFFUSION",0.002178,1.065,1.152,2.558,-0.227,0.0007559,0.032,0.034,3.064,0.186,0.058,0.179,0.4,0.033,0.108,0.108,0.646,"AfterNoco1"
175,415,21,76,96,"SUBDIFFUSION",0.003603,7.158,3.874,2.53,-0.227,0.005,0.082,0.123,2.356,0.172,-0.121,0.314,0.904,0.053,0.112,0.112,0.623,"AfterNoco1"
176,416,31,76,106,"SUBDIFFUSION",0.00151,6.867,5.83,2.067,-0.227,0.0001822,0.019,0.023,7.372,1.129e-11,2.369,0.329,1.216,0.044,-0.024,-0.024,0.567,"AfterNoco1"
178,422,17,87,103,"SUBDIFFUSION",0.002247,0.628,2.407,3.03,0.721,0,0,0,2.617,0.196,-0.326,0.024,0.47,0.021,0.129,0.129,0.66,"AfterNoco1"
180,433,14,85,98,"SUBDIFFUSION",0.002391,5.591,0.14,2.627,-0.227,0.005,0.08,0.074,1.549,0.414,-0.205,0.185,0.133,0.023,0.458,0.458,0.622,"AfterNoco1"
182,443,16,90,105,"SUBDIFFUSION",0.001002,1.052,5.528,2.1,0.633,0.023,0.19,0.128,3.484,0.198,-0.05,0.014,0.114,0.022,0.037,0.037,0.67,"AfterNoco1"
183,450,31,84,114,"SUBDIFFUSION",0.002298,1.387,3.179,1.908,0.998,0.0002757,0.023,0.023,11.876,0.004,0.556,0.162,0.914,0.027,-0.024,-0.024,0.537,"AfterNoco1"
185,452,17,84,100,"SUBDIFFUSION",0.01622,6.289,1.254,2.173,0.384,0.005,0.086,0.153,1.709,0.534,0.278,0.1,0.044,0.043,0.584,0.584,0.533,"AfterNoco1"
185,454,11,143,153,"SUBDIFFUSION",0.004155,6.16,1.255,2.475,-0.227,0.008,0.105,0.215,1.799,3.065e-11,-0.092,0.327,2.08,0.049,-0.125,-0.125,0.585,"AfterNoco1"
186,458,39,101,139,"SUBDIFFUSION",0.004438,5.501,0.867,2.175,-0.227,0.006,0.088,0.113,1.978,0.325,0.36,0.272,0.224,0.039,0.603,0.603,0.591,"AfterNoco1"
189,467,27,100,126,"SUBDIFFUSION",0.006143,3.673,1.329,2.351,0.973,0.0005216,0.027,0.026,3.878,0.594,0.028,0.055,0.19,0.026,0.673,0.673,0.606,"AfterNoco1"
190,472,26,92,117,"SUBDIFFUSION",0.00334,1.852,2.145,2.971,-0.227,0.003,0.064,0.112,2.186,1.756e-10,0.106,0.157,0.544,0.054,-0.031,-0.031,0.635,"AfterNoco1"
193,480,11,91,101,"SUBDIFFUSION",0.001304,0.967,2.96,1.86,-0.227,0.004,0.084,0.096,4.748,5.884e-12,-0.061,0.206,-0.061,0.039,-0.125,-0.125,0.413,"AfterNoco1"
194,484,46,93,138,"SUBDIFFUSION",0.00155,7.075,1.46,2.592,0.885,0.002,0.057,0.048,2.023,0.186,-0.141,0.03,0.2,0.027,0.255,0.255,0.636,"AfterNoco1"
199,497,11,100,110,"SUBDIFFUSION",0.0005811,1.898,7.204,1.983,-0.227,0.01,0.143,0.068,2.059,0.199,0.728,0.285,0.16,0.016,-0.046,-0.046,0.524,"AfterNoco1"
201,507,12,117,128,"SUBDIFFUSION",0.006238,0.537,1.437,2.631,-0.227,0.004,0.072,0.124,1.268,0.313,-0.416,0.262,0.721,0.049,0.21,0.21,0.65,"AfterNoco1"
203,510,30,120,149,"SUBDIFFUSION",0.006107,2.16,4.096,2.319,0.987,0.01,0.121,0.141,2.28,0.452,0.08,0.083,0.6,0.037,0.709,0.709,0.596,"AfterNoco1"
203,514,11,173,183,"SUBDIFFUSION",0.000429,2.178,3.924,2.398,0.923,0.03,0.261,0.096,0.906,0.197,0.111,0.17,0.4,0.007,0.424,0.424,0.563,"AfterNoco1"
204,518,13,101,113,"SUBDIFFUSION",0.001489,4.252,0.917,1.92,0.288,0.032,0.215,0.179,1.625,0.213,-0.167,0.361,0.086,0.026,0.26,0.26,0.425,"AfterNoco1"
208,526,13,110,122,"SUBDIFFUSION",0.002083,4.422,7.222,2.857,0.65,0,0,0,1.855,0.221,-0.266,0.005,0.61,0.034,0.224,0.224,0.581,"AfterNoco1"
216,536,18,133,150,"SUBDIFFUSION",0.0006764,3.149,7.34,2.629,-0.074,0.002,0.055,0.04,2.139,0.06,-0.111,0.105,0.201,0.024,-0.037,-0.037,0.614,"AfterNoco1"
223,543,11,126,136,"SUBDIFFUSION",0.003351,0.309,5.175,2.315,0.782,0.001,0.043,0.068,2.722,1.737e-10,-0.125,0.146,2.114,0.063,-0.125,-0.125,0.611,"AfterNoco1"
225,544,20,122,141,"SUBDIFFUSION",0.00113,2.692,5.952,2.081,0.618,0.002,0.048,0.051,2.565,7.085e-11,-0.082,0.319,0.973,0.03,-0.048,-0.048,0.638,"AfterNoco1"
228,558,13,128,140,"SUBDIFFUSION",0.003348,1.612,6.274,1.929,0.709,0.037,0.232,0.253,1.952,0.299,-0.156,0.241,0.189,0.028,0.798,0.798,0.571,"AfterNoco1"
231,567,18,155,172,"SUBDIFFUSION",0.0002987,0.64,0.976,2.532,-0.227,0.004,0.081,0.04,2.538,2.701e-12,0.36,0.03,0.462,0.019,-0.054,-0.054,0.581,"AfterNoco1"
231,569,14,192,205,"SUBDIFFUSION",0.0009672,0.634,1.003,2.173,-0.227,0.017,0.172,0.148,3.889,2.215e-10,0.155,0.041,1.544,0.032,-0.083,-0.083,0.583,"AfterNoco1"
231,573,15,247,261,"SUBDIFFUSION",2.987e+154,0.96,1.112,2.641,0.936,0,0,0,3.02,5.335e+153,-0.097,0.38,Inf,0.039,0,0,0.605,"AfterNoco1"
242,578,50,135,184,"SUBDIFFUSION",0.0006546,1.382,3.176,2.718,-0.227,0,0,0,3.991,9.576e-13,0.331,0.002,1.178,0.022,-0.013,-0.013,0.556,"AfterNoco1"
260,619,15,151,165,"SUBDIFFUSION",0.003425,6.888,5.856,2.645,0.987,0.003,0.068,0.109,3.182,1.176e-10,-0.085,0.066,1.216,0.054,-0.071,-0.071,0.654,"AfterNoco1"
261,627,17,209,225,"SUBDIFFUSION",0.001537,2.626,5.871,2.845,0.834,0.005,0.083,0.095,1.372,9.112e-11,-0.268,0.224,2.013,0.041,-0.059,-0.059,0.618,"AfterNoco1"
263,631,11,147,157,"SUBDIFFUSION",0.008463,2.775,0.735,2.491,0.812,0.007,0.101,0.192,1.717,0.238,0.266,0.227,0.358,0.053,0.677,0.677,0.648,"AfterNoco1"
268,637,13,152,164,"SUBDIFFUSION",0.006165,0.505,5.585,2.398,0.959,0.002,0.058,0.127,1.472,5.812e-11,0.025,0.302,0.352,0.061,-0.087,-0.087,0.586,"AfterNoco1"
272,643,12,153,164,"SUBDIFFUSION",0.001305,1.66,6.367,2,0.981,0.033,0.27,0.124,1.159,0.429,0.613,0.164,0.103,0.018,0.432,0.432,0.581,"AfterNoco1"
273,646,25,153,177,"SUBDIFFUSION",0.004521,3.563,1.482,2.193,-0.227,0.017,0.178,0.267,4.12,0.11,1.346,0.298,2.786,0.052,-0.002,-0.002,0.579,"AfterNoco1"
275,652,12,153,164,"SUBDIFFUSION",0.007104,1.68,2.033,2.102,-0.227,0.019,0.171,0.333,3.325,0.175,0.329,0.204,1.576,0.056,-0.075,-0.075,0.541,"AfterNoco1"
279,665,41,165,205,"SUBDIFFUSION",0.001681,5.207,0.755,2.507,0.906,0.0007971,0.036,0.038,3.787,6.987e-12,0.569,0.162,0.257,0.034,-0.016,-0.016,0.576,"AfterNoco1"
286,669,13,155,167,"SUBDIFFUSION",0.01094,7.803,7.711,3.593,-0.227,0.015,0.145,0.487,1.58,1.161e-10,-0.079,0.016,1.027,0.111,-0.087,-0.087,0.692,"AfterNoco1"
291,679,14,161,174,"SUBDIFFUSION",0.001366,5.134,2.66,2.506,0.37,0.001,0.043,0.052,2.262,3.579e-12,0.819,0.319,1.364,0.036,-0.083,-0.083,0.633,"AfterNoco1"
292,681,14,160,173,"SUBDIFFUSION",0.01174,7.709,5.511,1.893,0.464,0.064,0.284,0.539,3.116,0.412,-0.105,0.139,0.589,0.023,0.834,0.834,0.61,"AfterNoco1"
297,690,21,173,193,"SUBDIFFUSION",0.001034,5.181,0.248,2.929,-0.227,0.002,0.048,0.048,2.047,2.584e-11,0.464,0.154,0.489,0.033,-0.042,-0.042,0.603,"AfterNoco1"
300,697,14,252,265,"SUBDIFFUSION",0.01937,4.051,2.797,2.215,0.696,0.025,0.173,0.318,1.928,0.633,-0.347,0.049,1.446,0.044,0.958,0.958,0.58,"AfterNoco1"
304,704,36,176,211,"SUBDIFFUSION",0.002296,1.104,1.169,2.675,0.432,0.0004085,0.024,0.027,2.781,0.143,0.231,0.123,1.16,0.033,0.067,0.067,0.642,"AfterNoco1"
308,721,29,175,203,"SUBDIFFUSION",0.001434,3.186,7.331,2.142,-0.227,0.001,0.041,0.049,10.281,8.756e-13,0.786,0.043,0.888,0.037,-0.027,-0.027,0.661,"AfterNoco1"
308,723,16,211,226,"SUBDIFFUSION",0.001732,3.198,7.335,2.288,0.11,0.012,0.123,0.128,2.424,0.154,-0.286,0.084,0.85,0.034,0.2,0.2,0.638,"AfterNoco1"
313,727,11,175,185,"SUBDIFFUSION",0.003597,1.625,6.327,1.735,-0.227,0.035,0.259,0.43,3.926,5.457e-11,0.188,0.443,0.252,0.065,-0.125,-0.125,0.716,"AfterNoco1"
319,731,42,181,222,"SUBDIFFUSION",0.002395,1.601,4.573,2.385,0.975,0.006,0.097,0.085,2.885,0.315,0.372,0.123,1.925,0.025,0.324,0.324,0.589,"AfterNoco1"
322,740,11,186,196,"SUBDIFFUSION",0.006295,2.84,4.469,2.478,0.982,0.012,0.123,0.192,1.831,0.318,-0.356,0.15,0.657,0.041,0.167,0.167,0.719,"AfterNoco1"
325,742,18,177,194,"SUBDIFFUSION",0.01559,5.822,3.133,2.724,0.978,0.014,0.139,0.243,2.442,0.528,-0.136,0.01,0.221,0.046,0.876,0.876,0.646,"AfterNoco1"
328,745,11,187,197,"SUBDIFFUSION",0.003743,0.785,2.182,1.958,0.955,0.053,0.29,0.304,2.184,0.335,0.649,0.412,0.286,0.031,0.194,0.194,0.55,"AfterNoco1"
333,753,28,216,243,"SUBDIFFUSION",0.0005705,1.391,3.14,2.928,0.88,0.0008306,0.036,0.025,2.517,1.866e-13,0.353,0.014,0.795,0.021,-0.028,-0.028,0.615,"AfterNoco1"
338,762,17,191,207,"SUBDIFFUSION",0.003755,1.064,1.8,2.381,-0.227,0.004,0.083,0.128,3.221,0.078,0.608,0.125,1.501,0.057,-0.043,-0.043,0.644,"AfterNoco1"
341,774,11,197,207,"SUBDIFFUSION",0.002895,1.575,6.433,2.535,0.937,0.014,0.138,0.136,1.433,0.351,-0.27,0.045,0.233,0.025,0.622,0.622,0.624,"AfterNoco1"
349,785,12,196,207,"SUBDIFFUSION",0.002016,0.8,3.053,1.872,-0.227,0.051,0.249,0.376,1.905,2.156e-11,-0.218,0.285,0.909,0.043,-0.105,-0.105,0.578,"AfterNoco1"
354,792,34,201,234,"SUBDIFFUSION",0.002818,0.379,5.205,2.776,0.951,0.0001681,0.015,0.021,2.784,0.075,0.117,0.023,0.436,0.039,0.023,0.023,0.651,"AfterNoco1"
355,797,21,205,225,"SUBDIFFUSION",0.002336,2.093,5.777,2.639,-0.227,0.013,0.13,0.173,1.916,0.078,-0.043,0.112,0.27,0.033,0.000945,0.000945,0.645,"AfterNoco1"
359,799,14,212,225,"SUBDIFFUSION",0.001323,6.966,1.143,2.948,-0.227,0.001,0.043,0.052,2.71,2.852e-10,-0.087,0.118,Inf,0.045,-0.083,-0.083,0.655,"AfterNoco1"
363,805,14,215,228,"SUBDIFFUSION",0.002827,7.657,1.709,1.713,-0.227,0.038,0.243,0.447,4.495,2.576e-12,0.166,0.398,0.971,0.063,-0.083,-0.083,0.642,"AfterNoco1"
367,814,20,209,228,"SUBDIFFUSION",0.006464,2.586,2.816,2.374,-0.227,0.015,0.143,0.226,1.623,0.332,-0.254,0.049,0.304,0.049,0.453,0.453,0.603,"AfterNoco1"
368,818,13,210,222,"SUBDIFFUSION",0.01978,2.185,3.865,2.465,0.908,0.014,0.144,0.289,1.749,0.514,0.013,0.222,0.103,0.052,0.489,0.489,0.62,"AfterNoco1"
372,823,34,224,257,"SUBDIFFUSION",0.001938,5.198,0.707,2.919,-0.121,0.002,0.05,0.065,2.456,1.22e-11,0.157,0.143,1.503,0.039,-0.021,-0.021,0.634,"AfterNoco1"
375,833,11,215,225,"SUBDIFFUSION",0.00559,5.24,0.207,2.089,0.594,0.027,0.231,0.481,2.739,4.171e-13,0.538,0.337,0.169,0.079,-0.125,-0.125,0.458,"AfterNoco1"
378,834,13,220,232,"SUBDIFFUSION",0.004453,4.025,0.345,2.449,-0.227,0.002,0.046,0.057,1.415,0.384,-0.308,0.137,0.141,0.023,0.599,0.599,0.653,"AfterNoco1"
379,835,11,220,230,"SUBDIFFUSION",0.001789,1.062,1.938,2.221,-0.227,0.028,0.199,0.28,1.304,1.139e-11,-0.271,0.134,0.324,0.049,-0.125,-0.125,0.598,"AfterNoco1"
381,839,20,222,241,"SUBDIFFUSION",0.002698,1.01,3.462,2.015,0.729,0.013,0.134,0.148,3.279,0.224,-0.032,0.182,0.178,0.028,0.204,0.204,0.679,"AfterNoco1"
382,841,13,222,234,"SUBDIFFUSION",0.008879,6.634,3.545,2.183,0.398,0.043,0.26,0.457,1.296,0.294,0.204,0.138,0.342,0.048,0.933,0.933,0.595,"AfterNoco1"
395,859,11,230,240,"SUBDIFFUSION",0.000821,4.236,0.887,2.767,0.923,0.009,0.115,0.096,2.377,8.247e-11,-0.267,0.051,0.467,0.028,-0.125,-0.125,0.586,"AfterNoco1"
398,860,16,233,248,"SUBDIFFUSION",0.007183,0.998,1.91,2.053,0.194,0.016,0.145,0.187,1.715,0.522,-0.25,0.192,0.133,0.033,0.822,0.822,0.575,"AfterNoco1"
399,862,11,231,241,"SUBDIFFUSION",0.003768,7.833,5.847,2.66,-0.227,0.032,0.219,0.397,2.106,8.754e-11,0.451,0.027,0.453,0.052,-0.125,-0.125,0.728,"AfterNoco1"
402,865,13,234,246,"SUBDIFFUSION",0.001933,2.188,1.969,2.414,-0.105,0.001,0.046,0.057,1.676,4.197e-09,0.293,0.055,0.088,0.04,-0.087,-0.087,0.538,"AfterNoco1"
406,884,20,247,266,"SUBDIFFUSION",0.001978,7.77,4.69,2.781,0.959,0.002,0.052,0.051,2.828,0.217,-0.078,0.024,0.364,0.03,0.385,0.385,0.694,"AfterNoco1"
409,889,14,255,268,"SUBDIFFUSION",0.001369,5.811,2.471,2.374,0.909,0.002,0.053,0.052,1.972,0.033,0.179,0.344,0.175,0.028,-0.078,-0.078,0.652,"AfterNoco1"
419,897,12,248,259,"SUBDIFFUSION",0.0007475,4.233,0.897,2.681,-0.227,0.004,0.079,0.062,2.103,5.255e-12,-0.182,0.09,0.636,0.029,-0.105,-0.105,0.658,"AfterNoco1"
423,904,24,260,283,"SUBDIFFUSION",0.004334,1.422,5.81,2.382,-0.227,0.0005631,0.029,0.059,4.969,2.427e-12,0.188,0.284,0.173,0.059,-0.036,-0.036,0.58,"AfterNoco1"
425,907,18,281,298,"SUBDIFFUSION",0.001211,2.02,1.938,2.24,0.758,0.002,0.058,0.057,3.622,1.489e-11,0.26,0.313,0.602,0.031,-0.054,-0.054,0.665,"AfterNoco1"
428,908,33,251,283,"SUBDIFFUSION",0.0107,7.681,7.779,2.541,0.968,0.002,0.05,0.124,4.392,0.101,0.298,0.093,0.766,0.083,0.046,0.046,0.581,"AfterNoco1"
429,910,15,252,266,"SUBDIFFUSION",0.003095,0.605,1.501,2.501,-0.227,0.002,0.058,0.069,1.958,0.265,-0.262,0.008,-0.005,0.038,0.065,0.065,0.63,"AfterNoco1"
430,913,19,269,287,"SUBDIFFUSION",0.004845,1.364,3.112,2.382,-0.11,0.0009569,0.036,0.053,1.952,0.254,-0.082,0.04,0.258,0.041,0.567,0.567,0.642,"AfterNoco1"
440,926,22,263,284,"SUBDIFFUSION",0.002998,4.198,0.916,2.399,1,0.005,0.096,0.092,3.297,0.245,0.434,0.072,1.467,0.024,0.128,0.128,0.638,"AfterNoco1"
446,940,11,263,273,"SUBDIFFUSION",0.004759,7.68,0.338,2.37,-0.227,0.017,0.169,0.34,2.892,1.007e-10,-0.031,0.153,0.815,0.069,-0.125,-0.125,0.52,"AfterNoco1"
447,941,15,263,277,"SUBDIFFUSION",0.008059,2.347,1.365,2.673,-0.227,0.01,0.118,0.35,1.472,7.268e-12,0.122,0.496,0.597,0.078,-0.071,-0.071,0.568,"AfterNoco1"
459,956,11,273,283,"SUBDIFFUSION",0.004665,1.782,0.295,2.522,-0.227,0.036,0.212,0.347,2.274,0.227,-0.219,0.136,0.533,0.054,0.003,0.003,0.7,"AfterNoco1"
462,964,11,272,282,"SUBDIFFUSION",0.01263,0.651,6.353,2.143,-0.227,0.03,0.219,0.548,1.484,0.18,0.219,0.469,0.684,0.051,0.059,0.059,0.535,"AfterNoco1"
470,970,14,280,293,"SUBDIFFUSION",0.00105,5.4,0.22,2.794,-0.227,0.001,0.043,0.052,3.467,9.805e-12,-0.144,0.264,0.031,0.048,-0.083,-0.083,0.705,"AfterNoco1"
471,977,14,286,299,"SUBDIFFUSION",0.0009925,7.76,4.723,2.753,-0.227,0.008,0.108,0.105,2.751,5.686e-12,0.236,0.007,1.749,0.037,-0.083,-0.083,0.547,"AfterNoco1"
474,981,16,279,294,"SUBDIFFUSION",0.01502,3.12,7.535,2.638,0.949,0.012,0.125,0.345,3.499,0.194,0.121,0.051,0.476,0.079,0.138,0.138,0.609,"AfterNoco1"
475,984,12,282,293,"SUBDIFFUSION",0.01859,7.213,0.337,2.452,0.934,0.015,0.149,0.255,1.448,0.598,-0.318,0.077,0.357,0.05,0.873,0.873,0.722,"AfterNoco1"
477,988,11,283,293,"SUBDIFFUSION",0.002091,2.015,5.633,3.346,-0.227,0.002,0.048,0.068,1.404,7.743e-11,0.077,0.24,0.222,0.043,-0.125,-0.125,0.73,"AfterNoco1"
15,29,14,3,16,"CONFINED",0.1989,3.806,1.629,4.385,-0.227,0,0,0,1.644,2.161e-10,-0.278,0.065,1.646,0.022,0.149,-0.083,0.732,"AfterNoco2"
15,32,12,96,107,"CONFINED",7.799e-12,3.83,1.623,8.309,-0.227,0,0,0,1.143,8.116e-12,-0.476,0.013,2.345,0.025,-0.267,-0.105,0.82,"AfterNoco2"
20,55,12,21,32,"CONFINED",0.0006594,2.78,2.02,5.738,0.999,0,0,0,0.84,4.231e-13,-0.389,0,0.891,0.017,0.185,-0.105,0.709,"AfterNoco2"
37,106,14,28,41,"CONFINED",1.499e-11,4.78,4.991,3.136,-0.227,0.009,0.11,0.074,2.388,8.728e-11,-0.052,0.092,2.262,0.024,-0.211,-0.083,0.66,"AfterNoco2"
40,117,12,6,17,"CONFINED",1.285e-11,3.09,5.917,4.112,0.617,0,0,0,1.553,7.891e-11,-0.328,0.148,5.982,0.037,-0.267,-0.105,0.742,"AfterNoco2"
94,246,10,35,44,"CONFINED",2.277e-12,1.624,7.656,7.957,-0.227,0.017,0.146,0.107,1.35,1.382e-11,-0.5,0.032,1.133,0.03,-0.444,-0.143,0.744,"AfterNoco2"
127,299,16,35,50,"CONFINED",0.0007762,2.915,2.948,2.425,0.989,0.005,0.081,0.091,2.302,0.19,-0.167,0.083,0.143,0.024,-0.154,0.003,0.537,"AfterNoco2"
138,330,15,36,50,"CONFINED",2.249e-11,1.925,4.696,3.422,-0.227,0.007,0.098,0.097,2.035,0.043,-0.136,0.065,1.514,0.033,-0.167,-0.067,0.747,"AfterNoco2"
147,341,12,101,112,"CONFINED",1.647e-11,3.693,6.34,4.108,-0.227,0.008,0.103,0.087,1.681,2.317e-11,-0.413,0.174,0.164,0.032,-0.267,-0.105,0.813,"AfterNoco2"
150,347,11,40,50,"CONFINED",2.923,5.385,2.92,3.131,1,0.01,0.108,0.304,1.906,0.847,-0.385,0.0001901,0.209,0.048,1,0.836,0.498,"AfterNoco2"
154,356,16,40,55,"CONFINED",1.135e-11,1.873,6.455,3.459,-0.227,0.007,0.09,0.101,1.432,5.153e-12,0.028,0.039,1.143,0.035,-0.154,-0.065,0.801,"AfterNoco2"
159,365,12,44,55,"CONFINED",2.171e-11,5.48,7.337,4.667,0.912,0.006,0.096,0.087,1.449,1.892e-11,-0.197,0.015,0.273,0.028,-0.267,-0.105,0.85,"AfterNoco2"
163,373,11,71,81,"CONFINED",2.231e-10,7.713,7.687,3.317,-0.227,0.008,0.111,0.136,1.233,5.625e-11,-0.146,0.244,2,0.036,-0.364,-0.125,0.681,"AfterNoco2"
167,380,10,49,58,"CONFINED",0.1281,1.512,0.056,3.205,0.999,0.008,0.11,0.321,1.97,0.037,-0.245,0.008,1.158,0.087,1,-0.14,0.576,"AfterNoco2"
207,438,13,84,96,"CONFINED",1.132e-11,4.895,7.96,13.629,-0.227,0,0,0,1.044,6.888e-12,-0.2,0.693,Inf,0.016,-0.222,-0.087,0.726,"AfterNoco2"
229,466,11,77,87,"CONFINED",0.03713,2.175,3.796,2.393,0.998,0.004,0.073,0.096,2.175,0.515,0.093,0.035,1.467,0.027,1,0.353,0.492,"AfterNoco2"
243,486,13,99,111,"CONFINED",0.4722,3.425,4.652,1.924,0.916,0.026,0.213,0.321,5.615,0.462,0.292,0.249,1.255,0.029,1,0.594,0.836,"AfterNoco2"
258,511,11,94,104,"CONFINED",0.1509,0.331,0.825,3.734,0.992,0.011,0.118,0.304,1.37,0.488,-0.343,0.0005913,0.7,0.049,1,0.917,0.627,"AfterNoco2"
260,513,11,91,101,"CONFINED",1.918e-12,2.189,3.727,2.444,-0.227,0.028,0.201,0.192,3.205,1.323e-11,0.085,0.227,0.45,0.033,-0.364,-0.125,0.824,"AfterNoco2"
291,562,22,107,128,"CONFINED",6.103e-12,7.551,3.365,4.201,0.891,0.003,0.062,0.065,2.2,3.325e-11,-0.109,0.019,1.181,0.035,-0.087,-0.039,0.801,"AfterNoco2"
318,616,14,257,270,"CONFINED",6.453e-11,1.846,6.854,4.145,0.999,0.007,0.09,0.074,1.671,5.289e-12,-0.307,0.119,1.338,0.018,-0.211,-0.083,0.718,"AfterNoco2"
323,633,16,152,167,"CONFINED",1.534e-11,7.405,3.533,4.08,-0.227,0.013,0.129,0.143,1.641,4.285e-11,-0.167,0.088,0.76,0.038,-0.154,-0.065,0.664,"AfterNoco2"
347,675,11,136,146,"CONFINED",0.4329,0.175,1.709,2.277,0.992,0.018,0.189,0.34,1.198,0.477,1.081,0.027,0.356,0.052,1,0.645,0.384,"AfterNoco2"
369,723,10,167,176,"CONFINED",0.02816,7.836,7.516,2.968,0.494,0.023,0.165,0.272,1.443,0.334,-0.363,0.033,1.067,0.049,1,0.877,0.618,"AfterNoco2"
381,745,18,152,169,"CONFINED",4.604e-12,2.716,2.089,3.706,-0.227,0.0009747,0.035,0.04,2.051,2.742e-14,-0.215,0.061,2.315,0.041,-0.121,-0.054,0.78,"AfterNoco2"
383,748,11,161,171,"CONFINED",1.393e-11,1.404,6.276,5.227,-0.227,0.002,0.049,0.068,1.135,4.354e-11,-0.387,0.036,0.427,0.043,-0.364,-0.125,0.821,"AfterNoco2"
384,753,11,156,166,"CONFINED",6.894e-12,3.698,6.345,4.266,-0.227,0.002,0.048,0.068,1.706,2.694e-11,-0.387,0.063,1.143,0.051,-0.364,-0.125,0.822,"AfterNoco2"
393,762,13,165,177,"CONFINED",13.89,5.763,0.095,2.29,0.998,0.016,0.152,0.234,2.469,0.748,0.006,0.005,2.5,0.022,1,0.863,0.507,"AfterNoco2"
434,820,11,186,196,"CONFINED",1.947e-11,3.135,5.855,1.501,0.943,0.079,0.464,0.76,6.941,3.581e-12,3.792,0.363,0.078,0.018,-0.364,-0.125,0.412,"AfterNoco2"
443,830,16,196,211,"CONFINED",1.721e-12,5.978,4.415,3.605,0.845,0.006,0.087,0.163,1.399,0.092,-0.032,0.013,0.465,0.052,-0.154,0.021,0.89,"AfterNoco2"
444,833,10,200,209,"CONFINED",7.499e-13,4.532,4.904,2.365,-0.227,0.041,0.228,0.312,2.253,5.323e-12,-0.168,0.133,0.939,0.042,-0.444,-0.143,0.775,"AfterNoco2"
446,837,11,193,203,"CONFINED",1.659e-12,3.327,4.749,2.248,-0.227,0.017,0.156,0.215,3.822,6.009e-13,-0.073,0.061,0.378,0.047,-0.364,-0.125,0.944,"AfterNoco2"
448,841,15,198,212,"CONFINED",1.94e-11,2.867,6.595,3.294,-0.227,0.008,0.099,0.109,1.681,2.338e-11,-0.056,0.186,0.414,0.032,-0.167,-0.071,0.596,"AfterNoco2"
451,847,12,201,212,"CONFINED",5.043e-11,0.403,2.023,3.306,0.99,0.004,0.076,0.247,1.456,0.051,-0.064,0.015,1.706,0.091,-0.267,-0.096,0.71,"AfterNoco2"
459,860,10,200,209,"CONFINED",6.795e-12,1.824,3.012,2.665,-0.227,0.0004184,0.025,0.076,3.42,2.059e-12,0.379,0.019,5.111,0.095,-0.444,-0.143,0.546,"AfterNoco2"
512,943,11,230,240,"CONFINED",2.585e-12,7.513,6.069,2.683,0.882,0.015,0.146,0.152,2.156,1.942e-11,-0.036,0.143,1.867,0.035,-0.364,-0.125,0.624,"AfterNoco2"
513,945,10,250,259,"CONFINED",5.132e-13,1.4,7.516,3.703,-0.227,0.017,0.142,0.151,1.644,2.481e-12,-0.25,0.022,1.133,0.037,-0.444,-0.143,0.75,"AfterNoco2"
531,984,15,238,252,"CONFINED",3.195e-12,7.053,0.333,3.316,0.071,0.006,0.088,0.146,2.506,1.44e-11,-0.244,0.025,1.157,0.046,-0.167,-0.071,0.745,"AfterNoco2"
561,1037,11,279,289,"CONFINED",2.874e-13,3.749,7.844,3.871,0.641,0.002,0.054,0.136,1.665,2.885e-11,-0.226,0.049,3.24,0.081,-0.364,-0.125,0.737,"AfterNoco2"
